-0.8015 -1.2678 -0 -72.943569
-3.2062 -5.0715 -0 -72.94214
-5.0765 -8.0299 -0 -72.941171
-6.4123 -10.1429 0.0262 -72.94086
-8.0143 -12.677 0.1283 -72.940418
-8.8146 -13.9429 0.1666 -72.940091
-8.2187 -14.5214 0.2948 -72.939739
-8.7411 -16.3672 0.5247 -72.938809
-10.0309 -17.8905 1.1419 -72.937626
-11.386 -19.3222 1.89 -72.936479
-12.7254 -20.8552 2.392 -72.935396
-14.0432 -22.4116 2.6217 -72.934108
-14.6972 -24.3185 2.0715 -72.932542
-15.5306 -26.234 2.0482 -72.930838
-16.1094 -27.8038 2.3068 -72.929361
-14.7796 -28.9827 3.1257 -72.92812
-13.6062 -30.5844 3.6202 -72.926874
-12.2537 -32.1091 3.9089 -72.925624
-11.1222 -33.7683 4.2796 -72.924367
-10.1932 -35.2295 5.196 -72.923106
-9.3619 -36.7283 6.3117 -72.921839
-8.5851 -38.2492 7.4144 -72.920568
-7.5935 -39.8435 8.2499 -72.919293
-6.8916 -41.4349 9.2193 -72.918006
-6.2727 -43.3267 9.6108 -72.916717
-5.7427 -44.6215 10.9758 -72.915415
-5.2774 -45.3085 12.8612 -72.914108
-4.5701 -46.2857 12.7646 -72.912797
-3.9187 -47.0128 11.0346 -72.911477
-3.487 -47.3534 9.0584 -72.910147
-3.1601 -48.3203 10.2056 -72.90881
-2.5906 -49.7167 11.29 -72.907481
-2.064 -51.2649 10.2609 -72.906142
-1.9023 -53.0628 10.2828 -72.904799
-1.2374 -53.7481 8.8883 -72.903441
-0.2338 -55.4757 8.438 -72.902084
0.9268 -57.1391 8.1846 -72.900722
2.1659 -58.7648 8.26 -72.899354
2.7966 -60.3652 9.2072 -72.897978
3.5606 -62.0815 8.7826 -72.896596
4.1051 -63.9769 8.2533 -72.895205
4.7728 -65.8913 8.0534 -72.893812
5.555 -67.7898 8.1794 -72.892415
5.4215 -69.7319 8.5591 -72.891013
5.3722 -71.1779 9.39 -72.8896
6.6015 -72.8224 9.4344 -72.888184
7.9091 -74.3345 9.4579 -72.886762
9.1469 -75.9691 9.4502 -72.885335
10.0298 -77.8076 9.4917 -72.883904
10.7723 -79.6982 9.5101 -72.882465
12.3735 -80.8411 9.4583 -72.881024
13.4145 -82.6176 9.4397 -72.879577
14.1594 -84.5026 9.6273 -72.878122
14.908 -86.352 10.0263 -72.876664
15.6285 -88.1574 10.421 -72.875201
16.2688 -90.0988 10.1972 -72.873731
16.8061 -92.0324 10.2983 -72.872259
18.0591 -93.5211 10.9131 -72.870782
19.0692 -95.1762 11.592 -72.869301
20.0514 -96.8019 12.3554 -72.867816
20.7986 -98.4251 13.1509 -72.866325
22.3425 -99.643 13.6764 -72.864831
23.1324 -101.4525 13.8694 -72.863333
24.2278 -103.1764 13.8286 -72.861829
25.7948 -104.4654 13.8973 -72.860324
27.3532 -105.7951 13.951 -72.858816
28.4996 -107.4233 13.9547 -72.857303
30.0108 -108.56 13.6639 -72.855786
31.1081 -108.6091 12.0588 -72.854241
29.9694 -109.9097 10.9348 -72.852577
28.8308 -111.2104 9.8109 -72.850951
27.6922 -112.511 8.6869 -72.849363
26.8377 -113.4766 7.7017 -72.847794
28.1153 -111.9666 8.2837 -72.84613
29.3929 -110.4565 8.8658 -72.844505
30.6706 -108.9464 9.4479 -72.842921
31.1787 -108.9746 10.7509 -72.841324
31.0798 -109.3078 12.7833 -72.839721
31.1974 -110.3892 14.0207 -72.838146
31.8589 -112.2436 14.4776 -72.836579
32.2207 -114.0808 14.8897 -72.83501
32.3754 -116.0895 14.7382 -72.833441
33.2282 -117.7627 14.1097 -72.83187
34.0263 -119.6079 13.7086 -72.8303
34.4263 -121.5938 13.4703 -72.82873
34.6735 -123.5948 13.4834 -72.827161
34.4631 -125.6138 13.6554 -72.825594
35.477 -127.1975 13.9548 -72.824032
36.4488 -128.3733 14.9241 -72.822462
36.0423 -130.1872 15.3722 -72.820887
35.1621 -131.5518 15.4371 -72.819322
35.6418 -129.8523 14.8263 -72.81777
35.0348 -128.0619 14.2107 -72.816222
35.5446 -129.8444 14.1534 -72.814676
35.6291 -131.8577 14.0497 -72.813138
34.8485 -133.6181 13.7199 -72.811608
34.2995 -135.3089 12.7219 -72.810085
33.9891 -137.2127 12.2496 -72.808573
34.6951 -139.1364 12.158 -72.80707
34.4342 -141.0719 12.4762 -72.805579
34.9496 -142.8915 13.1328 -72.804094
35.1207 -144.6736 12.8365 -72.802625
36.0553 -146.4708 12.5635 -72.80117
36.5162 -147.9232 11.2272 -72.799722
37.0821 -149.6924 10.5935 -72.798298
38.1845 -151.3675 10.8233 -72.796891
38.9786 -152.5573 11.4668 -72.7955
38.5512 -154.4927 11.7745 -72.794121
38.9845 -156.4817 12.0272 -72.79276
38.8087 -158.4686 12.102 -72.791425
39.4316 -160.3993 12.1561 -72.790113
40.017 -162.1492 11.7738 -72.788824
39.9044 -164.0643 11.3068 -72.787565
40.4166 -165.9089 10.6066 -72.786332
41.3853 -167.5493 10.7632 -72.785132
42.1247 -169.1267 11.6727 -72.783963
42.1485 -170.8263 12.6221 -72.782826
41.2541 -172.1527 13.7028 -72.781729
41.3329 -173.6405 14.3131 -72.780669
41.6008 -174.8677 12.6805 -72.779646
41.8738 -176.7997 12.275 -72.77867
42.7438 -178.5456 11.9564 -72.77774
43.2439 -180.4578 12.0397 -72.776859
43.3656 -182.4295 12.4106 -72.776027
43.6747 -184.2146 13.2717 -72.775246
44.1736 -186.1236 13.8383 -72.774524
44.3535 -187.9066 14.7675 -72.773859
44.8726 -189.5685 15.6922 -72.773255
45.4404 -191.1005 14.5715 -72.772716
46.1386 -192.9259 14.1459 -72.772244
46.6287 -194.8895 13.783 -72.771844
47.9055 -196.4354 13.3908 -72.771517
49.0241 -197.9564 13.467 -72.771266
49.8322 -199.3762 13.2319 -72.771095
51.04 -200.3986 12.0409 -72.771008
-16.8109 -27.3553 2.8101 -72.929527
-17.497 -28.3029 4.2038 -72.928639
-18.1984 -29.271 5.5067 -72.927773
-18.2577 -29.3412 3.7473 -72.926765
-18.2679 -29.344 1.9276 -72.925782
-18.2781 -29.3467 0.108 -72.924825
-18.2883 -29.3494 -1.7116 -72.923894
-18.2985 -29.3522 -3.5313 -72.922989
-18.8534 -30.5664 -3.9808 -72.922098
-18.8107 -32.318 -3.8597 -72.921199
-19.3066 -34.0554 -3.7456 -72.920298
-18.9488 -34.5418 -2.2544 -72.919389
-18.3075 -35.7012 -1.0566 -72.918475
-18.003 -37.2922 -0.254 -72.91756
-17.2153 -38.7422 0.5062 -72.916642
-17.2992 -40.1694 1.5541 -72.915718
-17.1185 -41.7267 2.3954 -72.91479
-17.083 -42.8762 3.6698 -72.913853
-17.3639 -44.4413 4.545 -72.912915
-18.2212 -45.6938 5.2818 -72.911978
-18.9632 -46.7735 4.1464 -72.911036
-19.2427 -47.6114 2.5633 -72.910085
-19.7572 -49.1601 2.2576 -72.909139
-20.0441 -50.8741 2.5491 -72.908193
-20.3286 -52.4364 3.2684 -72.907246
-19.8077 -53.8024 3.6098 -72.906296
-19.2008 -54.6661 2.2731 -72.905338
-18.7221 -56.0354 2.9434 -72.904377
-18.7365 -56.729 4.1896 -72.903418
-18.8997 -58.1413 5.2798 -72.902463
-18.8149 -59.8936 5.7078 -72.901512
-18.9822 -61.072 7.0484 -72.900559
-19.3934 -62.5349 8.0119 -72.899616
