-0.8015 -1.2678 -0 -73.206232
-3.2062 -5.0715 -0 -73.204835
-5.0765 -8.0299 -0 -73.203882
-6.4123 -10.1429 0.0262 -73.203613
-8.0143 -12.677 0.1283 -73.203265
-8.8146 -13.9429 0.1666 -73.203007
-8.2187 -14.5214 0.2948 -73.202731
-8.7411 -16.3672 0.5247 -73.202
-10.0309 -17.8905 1.1419 -73.201071
-11.386 -19.3222 1.89 -73.200171
-12.7254 -20.8552 2.392 -73.199322
-14.0432 -22.4116 2.6217 -73.198313
-14.6972 -24.3185 2.0715 -73.197087
-15.5306 -26.234 2.0482 -73.195753
-16.1094 -27.8038 2.3068 -73.194599
-14.7796 -28.9827 3.1257 -73.193632
-13.6062 -30.5844 3.6202 -73.19266
-12.2537 -32.1091 3.9089 -73.191687
-11.1222 -33.7683 4.2796 -73.190708
-10.1932 -35.2295 5.196 -73.189727
-9.3619 -36.7283 6.3117 -73.188741
-8.5851 -38.2492 7.4144 -73.187753
-7.5935 -39.8435 8.2499 -73.186761
-6.8916 -41.4349 9.2193 -73.185761
-6.2727 -43.3267 9.6108 -73.18476
-5.7427 -44.6215 10.9758 -73.18375
-5.2774 -45.3085 12.8612 -73.182735
-4.5701 -46.2857 12.7646 -73.181718
-3.9187 -47.0128 11.0346 -73.180695
-3.487 -47.3534 9.0584 -73.179664
-3.1601 -48.3203 10.2056 -73.178627
-2.5906 -49.7167 11.29 -73.177598
-2.064 -51.2649 10.2609 -73.176561
-1.9023 -53.0628 10.2828 -73.175522
-1.2374 -53.7481 8.8883 -73.174471
-0.2338 -55.4757 8.438 -73.173422
0.9268 -57.1391 8.1846 -73.172369
2.1659 -58.7648 8.26 -73.171312
2.7966 -60.3652 9.2072 -73.170249
3.5606 -62.0815 8.7826 -73.169182
4.1051 -63.9769 8.2533 -73.168109
4.7728 -65.8913 8.0534 -73.167034
5.555 -67.7898 8.1794 -73.165957
5.4215 -69.7319 8.5591 -73.164876
5.3722 -71.1779 9.39 -73.163788
6.6015 -72.8224 9.4344 -73.162697
7.9091 -74.3345 9.4579 -73.161602
9.1469 -75.9691 9.4502 -73.160504
10.0298 -77.8076 9.4917 -73.159404
10.7723 -79.6982 9.5101 -73.158298
12.3735 -80.8411 9.4583 -73.15719
13.4145 -82.6176 9.4397 -73.156078
14.1594 -84.5026 9.6273 -73.154961
14.908 -86.352 10.0263 -73.153842
15.6285 -88.1574 10.421 -73.15272
16.2688 -90.0988 10.1972 -73.151593
16.8061 -92.0324 10.2983 -73.150464
18.0591 -93.5211 10.9131 -73.149332
19.0692 -95.1762 11.592 -73.148198
20.0514 -96.8019 12.3554 -73.147062
20.7986 -98.4251 13.1509 -73.145921
22.3425 -99.643 13.6764 -73.144778
23.1324 -101.4525 13.8694 -73.143632
24.2278 -103.1764 13.8286 -73.142484
25.7948 -104.4654 13.8973 -73.141334
27.3532 -105.7951 13.951 -73.140183
28.4996 -107.4233 13.9547 -73.139028
30.0108 -108.56 13.6639 -73.137871
31.1081 -108.6091 12.0588 -73.136693
29.9694 -109.9097 10.9348 -73.135424
28.8308 -111.2104 9.8109 -73.134186
27.6922 -112.511 8.6869 -73.132977
26.8377 -113.4766 7.7017 -73.131782
28.1153 -111.9666 8.2837 -73.130516
29.3929 -110.4565 8.8658 -73.129281
30.6706 -108.9464 9.4479 -73.128076
31.1787 -108.9746 10.7509 -73.126863
31.0798 -109.3078 12.7833 -73.125645
31.1974 -110.3892 14.0207 -73.12445
31.8589 -112.2436 14.4776 -73.123261
32.2207 -114.0808 14.8897 -73.122071
32.3754 -116.0895 14.7382 -73.120881
33.2282 -117.7627 14.1097 -73.119691
34.0263 -119.6079 13.7086 -73.118501
34.4263 -121.5938 13.4703 -73.117313
34.6735 -123.5948 13.4834 -73.116125
34.4631 -125.6138 13.6554 -73.11494
35.477 -127.1975 13.9548 -73.113758
36.4488 -128.3733 14.9241 -73.112572
36.0423 -130.1872 15.3722 -73.111382
35.1621 -131.5518 15.4371 -73.110199
35.6418 -129.8523 14.8263 -73.109028
35.0348 -128.0619 14.2107 -73.10786
35.5446 -129.8444 14.1534 -73.106693
35.6291 -131.8577 14.0497 -73.105534
34.8485 -133.6181 13.7199 -73.104381
34.2995 -135.3089 12.7219 -73.103234
33.9891 -137.2127 12.2496 -73.102095
34.6951 -139.1364 12.158 -73.100964
34.4342 -141.0719 12.4762 -73.099841
34.9496 -142.8915 13.1328 -73.098725
35.1207 -144.6736 12.8365 -73.097621
36.0553 -146.4708 12.5635 -73.096527
36.5162 -147.9232 11.2272 -73.095439
37.0821 -149.6924 10.5935 -73.09437
38.1845 -151.3675 10.8233 -73.093314
38.9786 -152.5573 11.4668 -73.09227
38.5512 -154.4927 11.7745 -73.091236
38.9845 -156.4817 12.0272 -73.090216
38.8087 -158.4686 12.102 -73.089215
39.4316 -160.3993 12.1561 -73.088232
40.017 -162.1492 11.7738 -73.087267
39.9044 -164.0643 11.3068 -73.086324
40.4166 -165.9089 10.6066 -73.085402
41.3853 -167.5493 10.7632 -73.084504
42.1247 -169.1267 11.6727 -73.08363
42.1485 -170.8263 12.6221 -73.08278
41.2541 -172.1527 13.7028 -73.08196
41.3329 -173.6405 14.3131 -73.081168
41.6008 -174.8677 12.6805 -73.080404
41.8738 -176.7997 12.275 -73.079676
42.7438 -178.5456 11.9564 -73.078982
43.2439 -180.4578 12.0397 -73.078324
43.3656 -182.4295 12.4106 -73.077704
43.6747 -184.2146 13.2717 -73.077122
44.1736 -186.1236 13.8383 -73.076583
44.3535 -187.9066 14.7675 -73.076087
44.8726 -189.5685 15.6922 -73.075637
45.4404 -191.1005 14.5715 -73.075236
46.1386 -192.9259 14.1459 -73.074885
46.6287 -194.8895 13.783 -73.074586
47.9055 -196.4354 13.3908 -73.074343
49.0241 -197.9564 13.467 -73.074156
49.8322 -199.3762 13.2319 -73.074029
51.04 -200.3986 12.0409 -73.073964
-16.8109 -27.3553 2.8101 -73.194723
-17.497 -28.3029 4.2038 -73.19402
-18.1984 -29.271 5.5067 -73.193336
-18.2577 -29.3412 3.7473 -73.192539
-18.2679 -29.344 1.9276 -73.191762
-18.2781 -29.3467 0.108 -73.191006
-18.2883 -29.3494 -1.7116 -73.190271
-18.2985 -29.3522 -3.5313 -73.189556
-18.8534 -30.5664 -3.9808 -73.188852
-18.8107 -32.318 -3.8597 -73.188143
-19.3066 -34.0554 -3.7456 -73.187432
-18.9488 -34.5418 -2.2544 -73.186714
-18.3075 -35.7012 -1.0566 -73.185993
-18.003 -37.2922 -0.254 -73.185272
-17.2153 -38.7422 0.5062 -73.184548
-17.2992 -40.1694 1.5541 -73.18382
-17.1185 -41.7267 2.3954 -73.183088
-17.083 -42.8762 3.6698 -73.18235
-17.3639 -44.4413 4.545 -73.18161
-18.2212 -45.6938 5.2818 -73.180872
-18.9632 -46.7735 4.1464 -73.180131
-19.2427 -47.6114 2.5633 -73.179382
-19.7572 -49.1601 2.2576 -73.178637
-20.0441 -50.8741 2.5491 -73.177892
-20.3286 -52.4364 3.2684 -73.177147
-19.8077 -53.8024 3.6098 -73.1764
-19.2008 -54.6661 2.2731 -73.175647
-18.7221 -56.0354 2.9434 -73.174891
-18.7365 -56.729 4.1896 -73.174137
-18.8997 -58.1413 5.2798 -73.173387
-18.8149 -59.8936 5.7078 -73.17264
-18.9822 -61.072 7.0484 -73.171891
-19.3934 -62.5349 8.0119 -73.17115
-19.547 -63.8484 9.0694 -73.170408
-19.5772 -65.5723 8.63 -73.169675
-19.258 -67.3139 8.3405 -73.168948
-19.7508 -69.0603 8.364 -73.168228
-19.9946 -70.8175 8.7102 -73.167513
